manufacturer,name,gpuName,architecture,generation,releaseDate,baseClock,boostClock,memoryClock,memorySize,memoryType,memoryBus,memoryBandwidth,shaders,tensorCores,rtCores,fp32,fp16,fp64,tdp,cuda,processSize,transistors,dieSize,foundry,busInterface,sms,l2Cache,url
NVIDIA,Quadro T1000 Mobile,TU117,Turing,Quadro Turing-M(Tx000),2019-05-27,1395.0,1455.0,2001.0,4.0,GDDR5,128,128.1,896,,,2.61,5.21,0.08,50,7.5,12,4.7,200.0,TSMC,PCIe 3.0 x16,14,1.0,https://www.techpowerup.com/gpu-specs/quadro-t1000-mobile.c3435
NVIDIA,Quadro T2000 Max-Q,TU117,Turing,Quadro Turing-M(Tx000),2019-05-27,1035.0,1395.0,1250.0,4.0,GDDR5,128,80.0,1024,,,2.86,5.71,0.09,40,7.5,12,4.7,200.0,TSMC,PCIe 3.0 x16,16,1.0,https://www.techpowerup.com/gpu-specs/quadro-t2000-max-q.c3436
NVIDIA,Quadro T2000 Mobile,TU117,Turing,Quadro Turing-M(Tx000),2019-05-27,1575.0,1785.0,2001.0,4.0,GDDR5,128,128.1,1024,,,3.66,7.31,0.11,60,7.5,12,4.7,200.0,TSMC,PCIe 3.0 x16,16,1.0,https://www.techpowerup.com/gpu-specs/quadro-t2000-mobile.c3434
NVIDIA,Switch GPU 16nm,GM20B,Maxwell 2.0,Console GPU(Nintendo),2019-08-16,384.0,768.0,1600.0,4.0,DDR4,64,25.6,256,,,0.39,0.79,0.01,15,5.3,16,2.0,100.0,TSMC,,2,,https://www.techpowerup.com/gpu-specs/switch-gpu-16nm.c3754
NVIDIA,Tesla PG500-216,GV100,Volta,Tesla Volta(Vxx),2019-11-26,1260.0,1380.0,1106.0,32.0,HBM2,4096,1130.0,5120,640,,14.13,28.26,7.07,250,7.0,12,21.1,815.0,TSMC,PCIe 3.0 x16,80,6.0,https://www.techpowerup.com/gpu-specs/tesla-pg500-216.c3791
NVIDIA,Tesla PG503-216,GV100,Volta,Tesla Volta(Vxx),2019-11-26,1312.0,1530.0,1106.0,32.0,HBM2,4096,1130.0,4608,640,,14.1,28.2,7.05,250,7.0,12,21.1,815.0,TSMC,PCIe 3.0 x16,80,6.0,https://www.techpowerup.com/gpu-specs/tesla-pg503-216.c3790
NVIDIA,Tesla V100S PCIe 32 GB,GV100,Volta,Tesla Volta(Vxx),2019-11-26,1245.0,1597.0,1107.0,32.0,HBM2,4096,1130.0,5120,640,,16.35,32.71,8.18,250,7.0,12,21.1,815.0,TSMC,PCIe 3.0 x16,80,6.0,https://www.techpowerup.com/gpu-specs/tesla-v100s-pcie-32-gb.c3467
AMD,Radeon 540 Mobile,Lexa,GCN 4.0,Polaris Mobile(M500),2019-03-26,1046.0,1046.0,1300.0,2.0,GDDR5,64,41.6,512,,,1.07,1.07,0.07,50,,14,2.2,103.0,GlobalFoundries,PCIe 3.0 x8,,0.25,https://www.techpowerup.com/gpu-specs/radeon-540-mobile.c3419
AMD,Radeon 550X,Lexa,GCN 4.0,Polaris(RX 500X),2019-03-27,1082.0,1218.0,1750.0,2.0,GDDR5,128,112.0,512,,,1.25,1.25,0.08,50,,14,2.2,103.0,GlobalFoundries,PCIe 3.0 x8,,0.5,https://www.techpowerup.com/gpu-specs/radeon-550x.c3420
AMD,Radeon 610 Mobile,Banks,GCN 1.0,Polaris Mobile(M600),2019-05-23,1030.0,1030.0,1000.0,2.0,GDDR5,64,32.0,320,,,0.66,,0.04,50,,28,0.69,56.0,TSMC,PCIe 3.0 x8,,0.128,https://www.techpowerup.com/gpu-specs/radeon-610-mobile.c3423
AMD,Radeon 620 Mobile,Polaris 24,GCN 3.0,Polaris Mobile(M600),2019-05-13,920.0,920.0,1000.0,2.0,GDDR5,64,32.0,384,,,0.71,0.71,0.04,50,,28,1.55,125.0,TSMC,PCIe 3.0 x8,,0.128,https://www.techpowerup.com/gpu-specs/radeon-620-mobile.c3421
AMD,Radeon 625 Mobile,Polaris 24,GCN 3.0,Polaris Mobile(M600),2019-05-13,730.0,1024.0,1125.0,2.0,GDDR5,64,36.0,384,,,0.79,0.79,0.05,50,,28,1.55,125.0,TSMC,PCIe 3.0 x8,,0.128,https://www.techpowerup.com/gpu-specs/radeon-625-mobile.c3422
AMD,Radeon 625 OEM,Polaris 24,GCN 3.0,Polaris(RX 600),2019-05-13,1024.0,1024.0,1125.0,2.0,GDDR5,64,36.0,384,,,0.79,0.79,0.05,35,,28,1.55,125.0,TSMC,PCIe 3.0 x8,,0.128,https://www.techpowerup.com/gpu-specs/radeon-625-oem.c4111
AMD,Radeon 630 Mobile,Polaris 23,GCN 4.0,Polaris Mobile(M600),2019-05-13,1082.0,1211.0,1500.0,2.0,GDDR5,128,96.0,512,,,1.24,1.24,0.08,50,,14,2.2,103.0,GlobalFoundries,PCIe 3.0 x8,,0.5,https://www.techpowerup.com/gpu-specs/radeon-630-mobile.c3414
AMD,Radeon E9390 PCIe,Ellesmere,GCN 4.0,Embedded(9000),2019-10-15,713.0,1089.0,1250.0,8.0,GDDR5,256,160.0,1792,,,3.9,3.9,0.24,75,,14,5.7,232.0,GlobalFoundries,PCIe 3.0 x16,,2.0,https://www.techpowerup.com/gpu-specs/radeon-e9390-pcie.c3617
AMD,Radeon E9560 PCIe,Ellesmere,GCN 4.0,Embedded(9000),2019-10-15,1120.0,1237.0,1750.0,8.0,GDDR5,256,224.0,2304,,,5.7,5.7,0.36,130,,14,5.7,232.0,GlobalFoundries,PCIe 3.0 x16,,2.0,https://www.techpowerup.com/gpu-specs/radeon-e9560-pcie.c3616
AMD,Radeon Pro 5300M,Navi 14,RDNA 1.0,Radeon Pro Mac(Navi Mobile),2019-11-13,1000.0,1250.0,1500.0,4.0,GDDR6,128,192.0,1280,,,3.2,6.4,0.2,85,,7,6.4,158.0,TSMC,PCIe 4.0 x8,,2.0,https://www.techpowerup.com/gpu-specs/radeon-pro-5300m.c3464
AMD,Radeon Pro 5500M,Navi 14,RDNA 1.0,Radeon Pro Mac(Navi Mobile),2019-11-13,1000.0,1450.0,1500.0,8.0,GDDR6,128,192.0,1536,,,4.45,8.91,0.28,85,,7,6.4,158.0,TSMC,PCIe 4.0 x8,,2.0,https://www.techpowerup.com/gpu-specs/radeon-pro-5500m.c3463
AMD,Radeon Pro 570X,Ellesmere,GCN 4.0,Radeon Pro Mac(500X Series),2019-03-18,1000.0,1105.0,1695.0,4.0,GDDR5,256,217.0,1792,,,3.96,3.96,0.25,150,,14,5.7,232.0,GlobalFoundries,PCIe 3.0 x16,,2.0,https://www.techpowerup.com/gpu-specs/radeon-pro-570x.c3396
AMD,Radeon Pro 575X,Ellesmere,GCN 4.0,Radeon Pro Mac(500X Series),2019-03-18,1096.0,1096.0,1695.0,4.0,GDDR5,256,217.0,2048,,,4.49,4.49,0.28,150,,14,5.7,232.0,GlobalFoundries,PCIe 3.0 x16,,2.0,https://www.techpowerup.com/gpu-specs/radeon-pro-575x.c3397
AMD,Radeon Pro 580X,Ellesmere,GCN 4.0,Radeon Pro Mac(500X Series),2019-03-18,1100.0,1200.0,1710.0,8.0,GDDR5,256,218.9,2304,,,5.53,5.53,0.35,185,,14,5.7,232.0,GlobalFoundries,Apple MPX,,2.0,https://www.techpowerup.com/gpu-specs/radeon-pro-580x.c3398
AMD,Radeon Pro Vega 48,Vega 10,GCN 5.0,Radeon Pro Mac(Vega Series),2019-03-19,1200.0,1200.0,786.0,8.0,HBM2,2048,402.4,3072,,,7.37,14.75,0.46,,,14,12.5,495.0,GlobalFoundries,PCIe 3.0 x16,,4.0,https://www.techpowerup.com/gpu-specs/radeon-pro-vega-48.c3395
AMD,Radeon Pro Vega 64X,Vega 10,GCN 5.0,Radeon Pro Mac(Vega Series),2019-03-19,1250.0,1468.0,1000.0,16.0,HBM2,2048,512.0,4096,,,12.03,24.05,0.75,250,,14,12.5,495.0,GlobalFoundries,PCIe 3.0 x16,,4.0,https://www.techpowerup.com/gpu-specs/radeon-pro-vega-64x.c3404
AMD,Radeon Pro Vega II,Vega 20,GCN 5.1,Radeon Pro Mac(Vega Series),2019-06-03,1574.0,1720.0,806.0,32.0,HBM2,4096,825.3,4096,,,14.09,28.18,7.04,475,,7,13.23,331.0,TSMC,Apple MPX,,4.0,https://www.techpowerup.com/gpu-specs/radeon-pro-vega-ii.c3426
AMD,Radeon Pro Vega II Duo,Vega 20,GCN 5.1,Radeon Pro Mac(Vega Series),2019-06-03,1400.0,1720.0,1000.0,32.0,HBM2,4096,1020.0,4096,,,14.09,28.18,7.04,475,,7,13.23,331.0,TSMC,Apple MPX,,4.0,https://www.techpowerup.com/gpu-specs/radeon-pro-vega-ii-duo.c3268
AMD,Radeon Pro W5300M,Navi 14,RDNA 1.0,Radeon Pro Mobile(W5x00M),2019-11-13,1000.0,1250.0,1500.0,4.0,GDDR6,128,192.0,1280,,,3.2,6.4,0.2,85,,7,6.4,158.0,TSMC,PCIe 4.0 x8,,2.0,https://www.techpowerup.com/gpu-specs/radeon-pro-w5300m.c3477
AMD,Radeon Pro W5500X,Navi 14,RDNA 1.0,Radeon Pro Mac(Navi Series),2019-12-11,1187.0,1757.0,1750.0,8.0,GDDR6,128,224.0,1536,,,5.4,10.8,0.34,125,,7,6.4,158.0,TSMC,Apple MPX,,2.0,https://www.techpowerup.com/gpu-specs/radeon-pro-w5500x.c4105
AMD,Radeon Pro W5700,Navi 10,RDNA 1.0,Radeon Pro Navi(Navi Series),2019-11-19,1400.0,1880.0,1750.0,8.0,GDDR6,256,448.0,2304,,,8.66,17.33,0.54,205,,7,10.3,251.0,TSMC,PCIe 4.0 x16,,4.0,https://www.techpowerup.com/gpu-specs/radeon-pro-w5700.c3466
AMD,Radeon Pro W5700X,Navi 10,RDNA 1.0,Radeon Pro Mac(Navi Series),2019-12-11,1243.0,2040.0,1750.0,16.0,GDDR6,256,448.0,2560,,,10.44,20.89,0.65,205,,7,10.3,251.0,TSMC,Apple MPX,,4.0,https://www.techpowerup.com/gpu-specs/radeon-pro-w5700x.c3583
AMD,Radeon Pro WX 3200,Polaris 23,GCN 4.0,Radeon Pro Polaris(WX x200),2019-07-02,1295.0,1295.0,1500.0,4.0,GDDR5,128,96.0,640,,,1.66,1.66,0.1,65,,14,2.2,103.0,GlobalFoundries,PCIe 3.0 x8,,0.5,https://www.techpowerup.com/gpu-specs/radeon-pro-wx-3200.c3412
AMD,Radeon Pro WX 3200 Mobile,Polaris 23,GCN 4.0,Radeon Pro Mobile(WX x200),2019-07-02,1082.0,1082.0,1000.0,4.0,GDDR5,128,64.0,640,,,1.39,1.39,0.09,65,,14,2.2,103.0,GlobalFoundries,PCIe 3.0 x8,,0.5,https://www.techpowerup.com/gpu-specs/radeon-pro-wx-3200-mobile.c3461
AMD,Radeon R7 350 640SP,Cape Verde,GCN 1.0,Pirate Islands(R7 300),2019-01-07,925.0,925.0,1125.0,2.0,GDDR5,128,72.0,640,,,1.18,,0.07,55,,28,1.5,123.0,TSMC,PCIe 3.0 x16,,0.25,https://www.techpowerup.com/gpu-specs/radeon-r7-350-640sp.c3736
AMD,Radeon RX 5300 XT OEM,Navi 14,RDNA 1.0,Navi(RX 5000),2019-10-07,1670.0,1845.0,1750.0,4.0,GDDR5,128,112.0,1408,,,5.2,10.39,0.32,100,,7,6.4,158.0,TSMC,PCIe 4.0 x8,,2.0,https://www.techpowerup.com/gpu-specs/radeon-rx-5300-xt-oem.c3465
AMD,Radeon RX 5300M,Navi 14,RDNA 1.0,Navi Mobile(RX 5000M),2019-11-13,1000.0,1445.0,1750.0,3.0,GDDR6,96,168.0,1408,,,4.07,8.14,0.25,85,,7,6.4,158.0,TSMC,PCIe 4.0 x8,,2.0,https://www.techpowerup.com/gpu-specs/radeon-rx-5300m.c3462
AMD,Radeon RX 5500 OEM,Navi 14,RDNA 1.0,Navi(RX 5000),2019-10-07,1500.0,1845.0,1750.0,4.0,GDDR6,128,224.0,1408,,,5.2,10.39,0.32,110,,7,6.4,158.0,TSMC,PCIe 4.0 x8,,2.0,https://www.techpowerup.com/gpu-specs/radeon-rx-5500-oem.c3459
AMD,Radeon RX 5500 XT,Navi 14,RDNA 1.0,Navi(RX 5000),2019-12-12,1607.0,1845.0,1750.0,4.0,GDDR6,128,224.0,1408,,,5.2,10.39,0.32,130,,7,6.4,158.0,TSMC,PCIe 4.0 x8,,2.0,https://www.techpowerup.com/gpu-specs/radeon-rx-5500-xt.c3468
AMD,Radeon RX 5500M,Navi 14,RDNA 1.0,Navi Mobile(RX 5000M),2019-10-07,1375.0,1645.0,1750.0,4.0,GDDR6,128,224.0,1408,,,4.63,9.27,0.29,85,,7,6.4,158.0,TSMC,PCIe 4.0 x8,,2.0,https://www.techpowerup.com/gpu-specs/radeon-rx-5500m.c3460
AMD,Radeon RX 560 XT,Ellesmere,GCN 4.0,Polaris(RX 500),2019-03-13,1074.0,1226.0,1750.0,4.0,GDDR5,256,224.0,1792,,,4.39,4.39,0.27,150,,14,5.7,232.0,GlobalFoundries,PCIe 3.0 x16,,2.0,https://www.techpowerup.com/gpu-specs/radeon-rx-560-xt.c3388
AMD,Radeon RX 5700,Navi 10,RDNA 1.0,Navi(RX 5000),2019-07-07,1465.0,1725.0,1750.0,8.0,GDDR6,256,448.0,2304,,,7.95,15.9,0.5,180,,7,10.3,251.0,TSMC,PCIe 4.0 x16,,4.0,https://www.techpowerup.com/gpu-specs/radeon-rx-5700.c3437
AMD,Radeon RX 5700 XT,Navi 10,RDNA 1.0,Navi(RX 5000),2019-07-07,1605.0,1905.0,1750.0,8.0,GDDR6,256,448.0,2560,,,9.75,19.51,0.61,225,,7,10.3,251.0,TSMC,PCIe 4.0 x16,,4.0,https://www.techpowerup.com/gpu-specs/radeon-rx-5700-xt.c3339
AMD,Radeon RX 5700 XT 50th Anniversary,Navi 10,RDNA 1.0,Navi(RX 5000),2019-07-07,1680.0,1980.0,1750.0,8.0,GDDR6,256,448.0,2560,,,10.14,20.28,0.63,225,,7,10.3,251.0,TSMC,PCIe 4.0 x16,,4.0,https://www.techpowerup.com/gpu-specs/radeon-rx-5700-xt-50th-anniversary.c3438
AMD,Radeon RX 640 Mobile,Polaris 23,GCN 4.0,Polaris Mobile(M600),2019-05-13,1082.0,1218.0,1500.0,2.0,GDDR5,64,48.0,640,,,1.56,1.56,0.1,50,,14,2.2,103.0,GlobalFoundries,PCIe 3.0 x8,,0.5,https://www.techpowerup.com/gpu-specs/radeon-rx-640-mobile.c3413
AMD,Radeon RX Vega 11 Mobile,Picasso-M,GCN 5.0,Vega IGP(Picasso Mobile),2019-10-22,300.0,1400.0,,,System Shared,,,704,,,1.97,3.94,0.12,15,,12,4.94,210.0,GlobalFoundries,IGP,,,https://www.techpowerup.com/gpu-specs/radeon-rx-vega-11-mobile.c3597
AMD,Radeon Vega 10 Mobile,Raven-M,GCN 5.0,Vega IGP(Raven Ridge-M),2019-01-08,300.0,1301.0,,,System Shared,,,640,,,1.67,3.33,0.1,10,,14,4.94,210.0,GlobalFoundries,IGP,,,https://www.techpowerup.com/gpu-specs/radeon-vega-10-mobile.c3288
AMD,Radeon Vega 11,Picasso,GCN 5.0,Vega IGP(Picasso),2019-09-30,300.0,1400.0,,,System Shared,,,704,,,1.97,3.94,0.12,15,,12,4.94,210.0,GlobalFoundries,IGP,,,https://www.techpowerup.com/gpu-specs/radeon-vega-11.c3595
